Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD01257,2023-11-11,North,Technology,Accessories,4681.06,8,0.2,246.18
ORD01248,2023-02-24,North,Office Supplies,Tables,840.41,1,0.2,37.71
ORD00994,2023-09-18,West,Office Supplies,Chairs,229.91,2,0.0,45.07
ORD01855,2022-09-09,North,Office Supplies,Chairs,2281.2,2,0.0,141.5
ORD01436,2023-09-11,North,Technology,Accessories,4010.03,6,0.0,432.8
ORD00572,2023-07-03,South,Technology,Chairs,3862.91,7,0.0,569.76
ORD00335,2022-12-01,North,Furniture,Chairs,4599.26,2,0.0,837.1
ORD01246,2022-04-02,North,Furniture,Tables,2675.34,5,0.0,235.93
ORD00037,2023-06-14,East,Furniture,Binders,518.32,6,0.0,28.18
ORD00989,2022-03-04,North,Furniture,Phones,2951.67,4,0.2,302.71
ORD00278,2023-10-24,East,Furniture,Binders,3896.41,1,0.1,423.15
ORD01220,2023-05-27,North,Technology,Chairs,484.77,3,0.0,46.55
ORD00916,2022-05-19,North,Technology,Accessories,879.83,9,0.0,159.32
ORD01888,2023-11-29,West,Office Supplies,Phones,81.21,6,0.1,11.87
ORD00484,2022-07-04,West,Office Supplies,Phones,2976.39,2,0.0,531.93
ORD01266,2022-07-24,East,Office Supplies,Accessories,4435.94,9,0.0,329.46
ORD01348,2022-08-02,North,Office Supplies,Phones,3359.9,4,0.0,516.96
ORD00731,2022-09-13,South,Technology,Accessories,4910.56,8,0.0,963.77
ORD00192,2022-05-15,West,Technology,Phones,333.91,7,0.0,47.34
ORD01041,2023-07-27,South,Technology,Binders,4516.95,3,0.1,307.76
ORD00524,2022-03-29,West,Furniture,Phones,4074.06,8,0.0,812.23
ORD00918,2022-07-26,West,Furniture,Tables,1584.92,4,0.0,204.85
ORD00401,2022-05-09,North,Office Supplies,Accessories,4868.16,2,0.1,771.16
ORD01930,2022-01-03,West,Furniture,Phones,1453.93,5,0.1,94.74
ORD00886,2022-05-01,South,Technology,Accessories,4448.74,1,0.0,666.93
ORD00705,2023-01-20,West,Office Supplies,Tables,4406.13,8,0.1,741.13
ORD00022,2023-09-06,East,Office Supplies,Phones,3793.13,8,0.3,344.65
ORD00474,2022-02-07,North,Furniture,Phones,2826.08,3,0.2,210.94
ORD01144,2022-12-07,North,Office Supplies,Tables,617.61,1,0.1,38.42
ORD00210,2023-10-07,East,Furniture,Tables,2669.22,4,0.1,226.76
ORD00306,2023-12-15,East,Furniture,Tables,1796.85,9,0.0,185.49
ORD01294,2022-01-21,East,Office Supplies,Accessories,3965.24,9,0.1,558.48
ORD00704,2022-08-30,West,Furniture,Tables,3795.48,1,0.1,262.32
ORD00687,2023-03-31,North,Furniture,Accessories,4554.85,7,0.0,300.24
ORD00285,2023-09-13,East,Furniture,Binders,93.85,6,0.0,10.14
ORD00716,2022-10-30,West,Furniture,Phones,4049.33,7,0.1,432.95
ORD01700,2023-08-19,East,Office Supplies,Phones,4693.54,7,0.3,473.96
ORD00763,2023-08-18,South,Technology,Chairs,3950.72,8,0.0,616.82
ORD01251,2022-03-10,South,Technology,Binders,668.37,8,0.0,122.57
ORD00948,2022-05-09,North,Furniture,Tables,424.77,2,0.1,35.68
ORD00381,2022-07-15,West,Furniture,Tables,123.81,4,0.0,16.01
ORD00460,2022-05-20,South,Furniture,Binders,3151.15,4,0.0,330.57
ORD01031,2023-03-20,South,Technology,Tables,3155.77,8,0.0,158.46
ORD00029,2022-10-10,West,Furniture,Chairs,4934.83,3,0.0,675.65
ORD00907,2022-11-08,East,Office Supplies,Accessories,2002.26,3,0.1,310.62
ORD01057,2023-06-19,West,Office Supplies,Phones,1672.89,2,0.0,92.79
ORD01670,2023-10-27,East,Office Supplies,Binders,3129.64,1,0.0,158.12
ORD00879,2022-10-04,South,Technology,Phones,4131.53,8,0.0,657.63
ORD00079,2022-03-02,South,Furniture,Accessories,4685.13,9,0.0,714.85
ORD01952,2022-11-15,South,Furniture,Binders,4019.56,9,0.1,401.11
ORD00947,2022-02-21,North,Furniture,Accessories,2144.84,8,0.0,320.1
ORD00459,2022-06-02,North,Technology,Tables,3181.87,5,0.0,614.13
ORD00570,2022-11-07,North,Technology,Tables,4284.37,1,0.0,373.51
ORD01562,2023-06-28,West,Technology,Tables,2463.24,9,0.0,214.03
ORD01506,2023-07-21,South,Technology,Accessories,1099.1,6,0.1,77.09
ORD01454,2023-01-24,South,Office Supplies,Accessories,865.22,7,0.0,137.22
ORD00738,2023-07-02,West,Technology,Accessories,20.79,8,0.2,1.71
ORD01309,2023-09-14,North,Technology,Phones,3596.83,5,0.0,713.27
ORD00516,2022-06-26,West,Technology,Accessories,573.26,6,0.0,90.11
ORD01123,2022-12-28,North,Furniture,Tables,1234.32,7,0.1,116.76
ORD00397,2022-11-10,South,Furniture,Chairs,1503.42,7,0.2,87.05
ORD01513,2022-04-07,East,Furniture,Accessories,2810.69,2,0.2,312.11
ORD00039,2022-08-01,North,Office Supplies,Chairs,2001.83,1,0.0,188.64
ORD01295,2022-05-17,South,Office Supplies,Tables,3379.88,8,0.0,628.07
ORD00887,2022-01-06,South,Technology,Accessories,297.08,5,0.2,27.62
ORD00797,2022-04-19,East,Furniture,Phones,637.22,2,0.0,59.83
ORD00157,2023-07-01,South,Office Supplies,Phones,2506.07,3,0.2,277.24
ORD01099,2022-02-08,South,Furniture,Chairs,1698.08,6,0.1,107.81
ORD00884,2023-10-24,North,Office Supplies,Phones,1493.15,6,0.2,160.34
ORD01824,2023-03-01,North,Office Supplies,Phones,353.8,8,0.2,16.53
ORD01154,2023-09-22,East,Technology,Phones,4480.68,5,0.0,631.93
ORD01711,2022-09-18,East,Technology,Tables,3465.26,5,0.1,403.95
ORD00974,2023-03-02,South,Office Supplies,Phones,625.66,7,0.0,80.16
ORD01108,2022-03-28,North,Technology,Binders,343.93,5,0.0,52.49
ORD01046,2023-04-10,East,Office Supplies,Accessories,4874.87,9,0.0,276.25
ORD01483,2022-03-17,East,Office Supplies,Phones,3412.24,6,0.0,405.92
ORD01563,2023-04-16,West,Furniture,Phones,2098.93,7,0.1,220.27
ORD01731,2023-02-18,East,Technology,Phones,3514.62,8,0.3,292.69
ORD00849,2023-12-27,South,Technology,Binders,3786.53,5,0.0,745.88
ORD01406,2023-04-02,North,Technology,Phones,3904.21,4,0.0,276.78
ORD00748,2022-10-12,East,Furniture,Phones,2399.83,8,0.2,294.82
ORD01464,2022-08-27,West,Furniture,Accessories,2160.82,9,0.2,190.67
ORD01628,2023-11-08,North,Furniture,Binders,74.92,1,0.1,8.55
ORD00989,2023-08-22,East,Technology,Binders,4634.25,3,0.1,685.51
ORD00021,2023-10-15,West,Technology,Phones,3024.47,4,0.2,178.1
ORD00303,2023-11-03,East,Technology,Binders,1031.71,7,0.0,169.76
ORD00869,2023-07-12,North,Furniture,Chairs,4599.63,6,0.2,222.8
ORD01979,2023-01-07,North,Furniture,Binders,4576.36,1,0.2,448.47
ORD00084,2023-05-10,North,Office Supplies,Binders,4946.14,4,0.2,638.29
ORD01798,2023-09-16,South,Furniture,Binders,4372.8,6,0.0,344.94
ORD01683,2022-02-14,East,Office Supplies,Tables,4988.97,3,0.2,661.09
ORD01977,2023-02-05,South,Technology,Tables,1238.54,2,0.0,92.92
ORD01477,2022-09-04,North,Furniture,Tables,4214.4,2,0.0,715.97
ORD01411,2023-09-08,West,Technology,Binders,4118.68,4,0.2,396.51
ORD01531,2023-08-20,East,Technology,Chairs,1170.08,1,0.0,178.67
ORD01281,2023-03-26,South,Technology,Binders,510.22,2,0.0,95.72
ORD00570,2023-04-30,East,Technology,Phones,4897.51,2,0.2,435.93
ORD01916,2023-10-08,West,Furniture,Chairs,1494.2,4,0.2,101.54
ORD00934,2023-09-12,South,Technology,Tables,4357.04,4,0.2,627.67
ORD01551,2022-01-18,North,Office Supplies,Accessories,40.55,1,0.0,3.01
ORD01186,2023-08-29,South,Furniture,Chairs,124.7,7,0.1,16.24
ORD01981,2023-10-24,East,Technology,Tables,2340.04,7,0.0,441.07
ORD01187,2022-10-16,East,Furniture,Chairs,1208.8,1,0.1,164.45
ORD01856,2023-02-18,East,Office Supplies,Chairs,3455.41,8,0.0,274.19
ORD01009,2023-12-22,East,Technology,Binders,2836.51,7,0.1,185.96
ORD00793,2023-09-30,North,Office Supplies,Phones,405.88,7,0.0,35.65
ORD00792,2022-08-23,South,Technology,Accessories,829.89,6,0.3,63.15
ORD01548,2023-02-20,North,Office Supplies,Tables,1952.49,4,0.0,144.24
ORD01810,2023-05-14,North,Technology,Chairs,944.31,8,0.1,144.2
ORD01295,2023-09-26,North,Furniture,Accessories,3965.27,2,0.0,410.62
ORD00492,2023-10-12,East,Technology,Chairs,2092.03,7,0.1,358.51
ORD00208,2022-04-25,East,Furniture,Phones,485.29,3,0.0,85.59
ORD01563,2023-11-05,East,Technology,Accessories,2432.03,3,0.0,453.14
ORD01608,2023-12-14,South,Technology,Tables,472.37,7,0.1,40.04
ORD01084,2022-08-22,West,Office Supplies,Chairs,662.11,3,0.2,72.07
ORD00430,2023-06-24,East,Office Supplies,Phones,1213.26,5,0.0,119.16
ORD00985,2022-01-11,South,Office Supplies,Accessories,4300.45,8,0.0,380.77
ORD01681,2022-07-25,East,Technology,Chairs,4624.57,4,0.1,587.12
ORD01629,2023-11-10,East,Technology,Chairs,4134.76,7,0.2,571.26
ORD01333,2022-09-04,North,Technology,Tables,1683.7,7,0.0,107.82
ORD00520,2023-07-13,North,Furniture,Phones,1376.78,2,0.2,100.63
ORD00591,2022-05-07,North,Furniture,Binders,2754.8,8,0.2,178.0
ORD01051,2022-05-27,South,Technology,Chairs,3614.83,9,0.0,613.63
ORD01710,2022-04-28,West,Office Supplies,Accessories,4967.0,6,0.0,943.76
ORD01586,2023-01-17,West,Office Supplies,Tables,675.22,5,0.1,37.67
ORD00199,2023-02-16,South,Office Supplies,Tables,265.47,1,0.3,19.86
ORD00387,2023-10-26,East,Technology,Chairs,3477.89,1,0.1,585.88
ORD00349,2023-08-07,South,Office Supplies,Chairs,4164.48,9,0.0,423.51
ORD00960,2022-12-29,East,Technology,Chairs,4234.82,4,0.0,664.44
ORD01964,2023-05-24,South,Furniture,Binders,3398.75,1,0.0,221.26
ORD00693,2022-05-17,South,Office Supplies,Chairs,4771.0,3,0.1,500.92
ORD01560,2022-06-24,South,Furniture,Phones,2564.8,6,0.0,321.87
ORD01852,2022-10-16,West,Office Supplies,Accessories,4570.8,8,0.0,748.01
ORD00378,2023-04-26,North,Technology,Chairs,4839.7,2,0.0,451.66
ORD00899,2022-01-19,South,Technology,Binders,4238.84,8,0.0,379.92
ORD00916,2022-07-14,West,Technology,Accessories,1562.6,1,0.0,149.14
ORD01582,2022-11-26,North,Technology,Tables,997.15,2,0.0,132.97
ORD00527,2022-06-24,North,Office Supplies,Chairs,2749.64,8,0.2,399.03
ORD01177,2023-03-25,South,Furniture,Accessories,2276.01,7,0.0,397.49
ORD00734,2022-12-20,East,Technology,Tables,4391.24,5,0.0,257.73
ORD00206,2023-05-14,East,Office Supplies,Binders,518.16,2,0.0,94.22
ORD00455,2022-05-21,East,Furniture,Phones,1303.55,9,0.0,83.77
ORD01297,2022-04-03,South,Technology,Chairs,3763.96,5,0.0,422.7
ORD01918,2022-08-27,East,Furniture,Phones,493.03,8,0.0,81.26
ORD01260,2022-07-24,West,Technology,Binders,1617.41,4,0.0,100.65
ORD01876,2023-07-14,West,Furniture,Accessories,1948.03,9,0.2,87.37
ORD01764,2023-03-09,West,Furniture,Accessories,3120.52,7,0.0,310.49
ORD00521,2022-09-02,West,Technology,Binders,807.5,2,0.0,128.79
ORD01702,2022-11-13,North,Office Supplies,Binders,4305.81,3,0.2,441.82
ORD01968,2022-10-22,West,Furniture,Chairs,2248.76,2,0.0,253.1
ORD01017,2023-10-02,East,Technology,Tables,4586.77,5,0.1,709.87
ORD00956,2022-10-09,South,Furniture,Phones,2349.99,2,0.0,387.76
ORD01855,2022-01-17,East,Furniture,Phones,1389.7,5,0.0,233.34
ORD00726,2022-03-12,West,Office Supplies,Accessories,726.31,9,0.0,86.4
ORD01014,2022-09-26,North,Furniture,Accessories,38.65,2,0.3,1.43
ORD00501,2022-11-21,West,Furniture,Chairs,2670.14,9,0.0,202.45
ORD00117,2022-11-01,South,Technology,Binders,553.64,7,0.0,89.24
ORD00386,2023-03-27,East,Technology,Phones,1970.8,7,0.0,321.19
ORD01368,2022-01-07,South,Office Supplies,Chairs,2954.57,5,0.0,578.64
ORD00584,2022-11-10,South,Furniture,Accessories,1392.92,8,0.2,87.51
ORD00395,2022-04-13,South,Furniture,Accessories,892.62,7,0.0,61.09
ORD01088,2022-07-12,East,Furniture,Phones,3878.11,6,0.2,219.71
ORD01741,2023-07-28,West,Office Supplies,Accessories,4735.02,2,0.0,368.0
ORD00721,2023-06-13,South,Furniture,Accessories,520.19,6,0.2,53.8
ORD00072,2022-06-20,East,Technology,Tables,794.84,2,0.0,156.01
ORD01813,2023-06-21,North,Office Supplies,Binders,4800.86,1,0.2,531.61
ORD00274,2022-09-08,East,Technology,Accessories,208.17,9,0.0,26.73
ORD01344,2023-01-22,North,Technology,Tables,4888.61,5,0.1,664.38
ORD00338,2022-07-26,East,Office Supplies,Chairs,43.13,4,0.1,2.37
ORD01390,2023-06-25,West,Technology,Accessories,4370.87,8,0.0,753.11
ORD01519,2023-09-21,South,Furniture,Chairs,1550.48,5,0.2,182.38
ORD00607,2023-02-20,West,Office Supplies,Accessories,4694.17,7,0.1,319.72
ORD00166,2023-01-15,East,Technology,Phones,1598.39,3,0.2,184.91
ORD01568,2022-05-24,South,Furniture,Tables,3278.45,8,0.0,457.12
ORD00011,2022-01-25,North,Furniture,Tables,418.56,8,0.0,25.0
ORD01325,2023-10-30,East,Technology,Phones,1226.8,3,0.2,88.37
ORD00729,2022-03-14,South,Furniture,Binders,3872.92,9,0.0,420.76
ORD00801,2023-09-24,North,Office Supplies,Tables,2652.86,8,0.0,230.09
ORD00102,2022-04-03,North,Technology,Chairs,4641.29,1,0.3,280.95
ORD01449,2023-05-20,West,Furniture,Tables,2155.18,8,0.0,292.98
ORD01416,2023-08-21,East,Furniture,Binders,4351.67,4,0.0,524.94
ORD00779,2022-12-02,North,Technology,Chairs,2255.8,6,0.0,338.58
ORD00214,2023-03-01,South,Technology,Chairs,4896.66,9,0.2,757.85
ORD01715,2023-05-14,North,Technology,Phones,4799.98,5,0.3,500.92
ORD01112,2022-12-30,North,Technology,Accessories,1659.1,7,0.3,159.47
ORD01577,2023-09-22,West,Office Supplies,Phones,4431.9,1,0.1,706.54
ORD00401,2022-07-18,West,Technology,Accessories,4241.1,9,0.0,614.16
ORD00588,2023-12-19,South,Office Supplies,Phones,1069.19,6,0.0,80.01
ORD00889,2023-02-17,West,Office Supplies,Accessories,3128.97,4,0.0,304.17
ORD01070,2022-12-05,North,Technology,Tables,381.96,6,0.0,61.12
ORD01696,2023-10-21,North,Office Supplies,Chairs,4186.82,5,0.0,673.06
ORD01487,2023-03-05,West,Technology,Accessories,889.24,3,0.2,140.89
ORD00592,2022-05-19,North,Technology,Tables,372.66,7,0.2,42.94
ORD01334,2023-11-24,North,Furniture,Binders,2013.09,3,0.0,372.28
ORD01110,2023-06-26,South,Technology,Phones,2893.07,2,0.3,117.84
ORD00092,2022-02-26,West,Furniture,Binders,4277.49,4,0.3,404.02
ORD01684,2022-08-20,North,Office Supplies,Tables,4871.73,7,0.1,824.2
ORD00673,2023-10-20,West,Furniture,Binders,2208.67,5,0.0,205.6
ORD00714,2023-03-11,South,Office Supplies,Binders,321.03,9,0.0,23.51
ORD00936,2023-01-19,West,Technology,Tables,3750.6,7,0.0,384.72
ORD01952,2023-07-14,North,Office Supplies,Chairs,2834.56,9,0.0,478.57
ORD00242,2022-07-13,West,Office Supplies,Accessories,2250.5,9,0.0,141.12
ORD01889,2023-10-10,North,Technology,Phones,1560.16,2,0.2,174.8
ORD00002,2023-06-18,North,Office Supplies,Accessories,2521.94,1,0.0,177.41
ORD00225,2023-06-02,North,Technology,Phones,1706.62,4,0.0,196.82
ORD00801,2023-12-17,South,Furniture,Accessories,3789.92,4,0.0,738.64
ORD01769,2022-07-04,West,Technology,Binders,2728.59,2,0.1,194.67
ORD01997,2022-10-19,South,Technology,Chairs,4386.7,3,0.0,241.72
ORD01950,2022-12-01,West,Office Supplies,Binders,2726.85,3,0.0,311.08
ORD01953,2022-04-26,South,Furniture,Chairs,1206.55,5,0.3,115.42
ORD00589,2022-02-18,East,Technology,Tables,4258.44,1,0.0,402.97
ORD00116,2023-11-16,North,Furniture,Phones,2794.95,9,0.2,293.5
ORD01690,2022-03-23,North,Furniture,Phones,1050.07,8,0.0,202.67
ORD00918,2022-11-29,South,Office Supplies,Tables,3125.07,8,0.0,302.4
ORD01127,2023-07-11,East,Technology,Accessories,1801.43,3,0.0,173.68
ORD00194,2022-12-01,North,Office Supplies,Tables,4225.14,2,0.1,465.5
ORD01190,2023-06-16,West,Technology,Tables,2277.43,1,0.2,231.93
ORD00871,2022-08-09,South,Furniture,Chairs,3637.68,6,0.0,182.63
ORD00090,2023-09-27,North,Technology,Tables,495.77,1,0.0,70.59
ORD01710,2022-11-19,North,Technology,Phones,1992.2,5,0.0,397.65
ORD00122,2022-01-03,South,Furniture,Binders,4916.54,9,0.1,415.06
ORD00143,2023-11-25,South,Furniture,Chairs,4046.13,9,0.0,585.16
ORD00994,2022-07-25,West,Technology,Chairs,816.51,4,0.0,41.39
ORD00106,2022-02-09,West,Office Supplies,Accessories,1403.26,7,0.0,197.37
ORD00887,2022-02-28,North,Technology,Binders,1662.48,7,0.0,194.61
ORD00428,2023-07-28,North,Furniture,Chairs,3258.82,4,0.2,337.73
ORD01329,2023-10-06,South,Office Supplies,Tables,3789.83,5,0.1,448.82
ORD01896,2023-05-22,North,Furniture,Chairs,3752.64,9,0.0,287.24
ORD01995,2023-07-26,North,Furniture,Chairs,2559.17,7,0.0,423.53
ORD00317,2022-05-02,South,Office Supplies,Chairs,4057.89,7,0.0,541.0
ORD01987,2023-04-24,North,Furniture,Accessories,2196.65,7,0.0,198.86
ORD00635,2023-09-11,North,Furniture,Chairs,636.93,9,0.1,109.26
ORD01926,2022-04-06,East,Furniture,Chairs,2830.92,5,0.0,146.97
ORD00009,2023-02-18,West,Furniture,Accessories,4762.46,6,0.0,756.71
ORD00774,2022-08-23,South,Furniture,Binders,3969.11,3,0.0,425.43
ORD01097,2022-03-03,East,Furniture,Phones,2901.93,1,0.1,335.3
ORD01383,2022-09-13,West,Furniture,Accessories,3241.09,2,0.0,303.78
ORD00223,2023-07-15,West,Furniture,Accessories,4654.2,8,0.2,365.59
ORD01440,2022-12-14,West,Furniture,Chairs,2153.15,1,0.1,101.3
ORD00553,2023-11-02,East,Technology,Chairs,1670.34,7,0.1,239.74
ORD01394,2022-05-04,East,Technology,Phones,4886.66,5,0.1,688.81
ORD00716,2023-04-27,West,Furniture,Chairs,4319.95,6,0.0,640.02
ORD01288,2022-11-13,North,Technology,Tables,1628.76,8,0.0,295.93
ORD01864,2023-05-19,North,Office Supplies,Chairs,2329.63,4,0.2,345.14
ORD01714,2023-12-20,East,Technology,Chairs,2087.09,6,0.2,222.85
ORD01884,2022-02-17,East,Furniture,Tables,762.5,3,0.1,104.81
ORD01342,2023-02-13,East,Furniture,Phones,4789.94,7,0.1,222.66
ORD01108,2022-05-16,West,Technology,Tables,2033.48,2,0.0,359.83
ORD01342,2022-07-20,North,Furniture,Accessories,4379.14,8,0.0,755.24
ORD00111,2022-09-07,East,Office Supplies,Tables,962.99,7,0.3,35.75
ORD00251,2022-11-10,East,Office Supplies,Binders,2748.4,8,0.2,288.96
ORD00383,2023-01-03,South,Furniture,Accessories,139.33,2,0.0,25.92
ORD00007,2023-03-05,West,Office Supplies,Chairs,3825.82,3,0.0,295.38
ORD00459,2023-04-25,South,Office Supplies,Accessories,2912.95,4,0.0,299.73
ORD01108,2022-11-10,North,Technology,Phones,3135.44,9,0.0,312.47
ORD00208,2023-05-15,South,Office Supplies,Phones,277.57,5,0.0,28.7
ORD00900,2023-12-22,South,Technology,Tables,1070.97,6,0.1,54.25
ORD01414,2022-12-21,South,Furniture,Accessories,390.17,1,0.0,35.84
ORD01338,2023-04-30,West,Technology,Chairs,1458.79,4,0.1,123.71
ORD00022,2022-07-30,North,Furniture,Phones,3144.65,4,0.1,509.1
ORD00410,2023-12-05,South,Furniture,Chairs,2839.61,8,0.2,233.57
ORD00895,2022-02-13,West,Furniture,Binders,3068.51,8,0.2,287.42
ORD00515,2023-06-25,North,Furniture,Phones,2755.27,6,0.0,295.12
ORD01151,2023-07-25,East,Furniture,Tables,1379.68,8,0.1,84.56
ORD00809,2023-08-06,South,Technology,Binders,1237.65,9,0.0,245.74
ORD01724,2022-04-02,North,Furniture,Accessories,702.56,5,0.3,85.51
ORD00874,2022-09-22,South,Office Supplies,Chairs,4248.37,1,0.0,557.12
ORD00014,2022-08-08,East,Office Supplies,Phones,3090.07,1,0.2,300.24
ORD00971,2023-03-18,North,Furniture,Binders,948.82,2,0.0,139.84
ORD00978,2023-02-05,West,Office Supplies,Binders,902.5,2,0.0,89.32
ORD01014,2023-02-04,North,Technology,Phones,4367.72,5,0.0,251.33
ORD01036,2023-12-28,West,Technology,Accessories,3718.8,7,0.1,370.33
ORD00087,2023-07-30,North,Furniture,Accessories,3303.81,7,0.0,652.82
ORD01548,2023-05-05,West,Furniture,Tables,2046.18,4,0.0,158.28
ORD00909,2023-04-30,East,Furniture,Accessories,1324.64,4,0.2,136.87
ORD01561,2023-04-15,East,Office Supplies,Tables,4897.66,3,0.0,251.14
ORD01325,2023-07-28,East,Office Supplies,Binders,3990.25,2,0.0,272.55
ORD01267,2023-11-13,North,Technology,Phones,1522.86,3,0.0,210.27
ORD00122,2023-03-21,East,Office Supplies,Accessories,4240.87,8,0.0,401.24
ORD01171,2022-09-26,South,Technology,Tables,3799.48,1,0.1,635.53
ORD01591,2022-09-24,East,Office Supplies,Binders,1499.46,4,0.0,166.33
ORD00750,2022-02-23,West,Technology,Accessories,2144.23,7,0.3,121.89
ORD01380,2023-06-12,West,Furniture,Chairs,946.05,5,0.0,124.73
ORD00685,2023-06-04,West,Office Supplies,Binders,573.04,2,0.2,77.59
ORD01928,2023-09-08,North,Technology,Accessories,3619.35,1,0.1,172.36
ORD01757,2022-02-28,South,Office Supplies,Binders,1352.21,6,0.2,136.12
ORD01655,2022-02-09,East,Furniture,Phones,4103.9,5,0.0,681.3
ORD00309,2022-08-25,South,Technology,Phones,4978.13,3,0.0,326.26
ORD00695,2023-01-21,South,Office Supplies,Phones,401.57,9,0.0,74.46
ORD00288,2023-08-29,West,Office Supplies,Chairs,2375.71,3,0.2,170.44
ORD00307,2023-12-17,West,Furniture,Phones,4014.27,2,0.0,303.44
ORD01836,2023-10-12,West,Furniture,Chairs,3948.98,5,0.3,382.55
ORD01618,2022-10-27,North,Technology,Phones,3804.79,9,0.0,290.13
ORD01990,2023-01-30,South,Office Supplies,Binders,1757.99,8,0.0,267.14
ORD00914,2022-07-26,South,Office Supplies,Accessories,2280.19,6,0.0,281.64
ORD01747,2022-12-02,North,Furniture,Accessories,2982.94,3,0.0,198.35
ORD00662,2023-08-16,North,Furniture,Phones,4870.22,6,0.2,728.09
ORD00549,2023-12-31,North,Technology,Accessories,1651.19,5,0.0,249.3
ORD01376,2023-05-29,South,Office Supplies,Phones,4617.26,1,0.0,609.01
ORD00312,2022-06-27,South,Office Supplies,Phones,1361.4,5,0.0,144.51
ORD00873,2023-01-31,West,Technology,Tables,4945.59,7,0.1,312.59
ORD01083,2023-01-06,West,Technology,Tables,3357.91,9,0.0,524.26
ORD01667,2023-10-20,South,Furniture,Tables,2328.29,1,0.0,400.58
ORD00924,2022-11-14,West,Furniture,Chairs,3074.68,3,0.1,190.59
ORD01738,2023-01-04,North,Technology,Tables,1377.21,8,0.0,171.03
ORD00755,2023-01-19,East,Technology,Phones,1385.39,6,0.0,170.02
ORD00035,2022-03-03,West,Office Supplies,Binders,585.5,5,0.0,60.01
ORD00445,2023-05-20,South,Technology,Tables,587.97,2,0.1,89.11
ORD00093,2022-08-27,West,Technology,Tables,1751.41,3,0.2,90.97
ORD01974,2022-07-14,West,Office Supplies,Binders,3819.02,2,0.2,246.72
ORD01983,2023-11-09,West,Technology,Phones,3047.7,1,0.2,122.49
ORD01231,2022-08-10,East,Furniture,Chairs,530.87,7,0.3,39.37
ORD00353,2022-03-02,North,Furniture,Tables,4264.14,3,0.0,399.45
ORD00903,2022-05-09,South,Office Supplies,Binders,3014.81,7,0.0,542.81
ORD01356,2023-11-16,East,Technology,Phones,4805.06,7,0.0,777.8
ORD01841,2022-06-05,South,Furniture,Accessories,3357.52,8,0.0,210.42
ORD00862,2023-01-13,South,Furniture,Chairs,892.37,1,0.1,129.42
ORD01749,2023-09-14,South,Furniture,Binders,2379.44,5,0.2,288.03
ORD00159,2023-08-09,East,Furniture,Binders,3249.52,9,0.0,299.8
ORD01978,2023-03-13,North,Technology,Binders,160.76,7,0.0,8.41
ORD00957,2022-07-26,South,Technology,Tables,94.25,1,0.1,5.71
ORD00024,2023-01-23,North,Technology,Accessories,664.43,8,0.0,58.13
ORD00404,2023-04-25,North,Technology,Chairs,1273.29,3,0.0,219.63
ORD00805,2022-12-06,West,Furniture,Phones,2159.15,4,0.1,232.79
ORD00516,2022-12-06,East,Office Supplies,Phones,2447.45,4,0.0,459.53
ORD00732,2022-07-23,East,Office Supplies,Accessories,707.38,8,0.2,95.28
ORD01388,2022-06-10,West,Furniture,Binders,3373.49,1,0.3,219.77
ORD01406,2023-06-24,West,Furniture,Binders,2988.77,8,0.0,528.43
ORD00532,2023-01-27,North,Office Supplies,Binders,1486.43,9,0.0,100.35
ORD00956,2023-11-08,South,Office Supplies,Binders,88.03,9,0.1,4.39
ORD00152,2023-07-29,East,Furniture,Binders,406.69,5,0.0,57.46
ORD01586,2023-06-18,South,Furniture,Accessories,1970.64,4,0.0,199.55
ORD01713,2022-03-11,South,Technology,Tables,786.79,4,0.2,62.57
ORD00947,2023-02-09,West,Technology,Chairs,1896.56,9,0.0,290.33
ORD00608,2023-08-31,South,Office Supplies,Binders,3148.35,8,0.0,558.88
ORD01641,2023-11-06,North,Furniture,Tables,2745.24,7,0.0,269.93
ORD00420,2023-08-14,West,Office Supplies,Phones,1171.26,3,0.0,115.66
ORD01274,2023-06-01,South,Technology,Accessories,1732.24,4,0.0,225.33
ORD01141,2022-04-30,West,Technology,Tables,3077.88,9,0.0,455.46
ORD00866,2023-11-21,North,Office Supplies,Binders,4307.06,8,0.0,346.44
ORD01536,2023-11-19,North,Technology,Binders,3771.0,1,0.0,704.81
ORD01764,2022-08-05,South,Furniture,Binders,2775.93,3,0.3,287.9
ORD00578,2022-02-25,West,Office Supplies,Tables,1824.22,2,0.2,209.82
ORD00335,2023-01-01,South,Furniture,Binders,1837.96,2,0.0,341.18
ORD01442,2023-11-30,South,Furniture,Tables,4399.5,8,0.0,818.7
ORD00932,2023-05-19,West,Technology,Binders,215.43,6,0.1,13.64
ORD01798,2023-03-31,South,Furniture,Phones,4940.15,6,0.1,319.06
ORD00295,2022-04-14,North,Office Supplies,Phones,3328.59,4,0.2,437.49
ORD01962,2022-03-18,West,Furniture,Chairs,3412.07,1,0.1,594.31
ORD00755,2022-08-18,West,Furniture,Binders,209.23,7,0.0,31.38
ORD01395,2022-09-15,West,Furniture,Binders,3035.54,8,0.0,339.06
ORD00186,2022-09-21,West,Furniture,Tables,2434.19,2,0.2,297.01
ORD01270,2022-11-27,South,Furniture,Tables,546.78,2,0.2,36.88
ORD00637,2022-07-01,South,Technology,Binders,1404.05,1,0.0,280.38
